Country Name,Indicator Name,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Virgin Islands (U.S.),Net official development assistance and official aid received (current US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vietnam,Net official development assistance and official aid received (current US$),191850006.1,167110000.6,176029998.8,226669998.2,244990005.5,314149993.9,516580017.1,460600006.1,449600006.1,464359985.4,435809997.6,464179992.7,574700012.2,477299987.8,705380004.9,387190002.4,233369995.1,295950012.2,417049987.8,379609985.4,270089996.3,270049987.8,248000000,149210006.7,152139999.4,151149993.9,190800003.1,127150001.5,164119995.1,124550003.1,180550003.1,227300003.1,566219970.7,249809997.6,895460022,777989990.2,910299987.8,851989990.2,1050660034,1239790039,1485270020,1256020020,1064170044,1533939941,1657989990,1693479980,1690099976,2346639893,2320510010,3328030029,2769860107,3332000000,4113310059,4085600098,4215620117,3167389893,2906070068,2407489990,1647770020,1094630005,
Vanuatu,Net official development assistance and official aid received (current US$),150000.006,280000.0012,409999.9964,509999.9905,649999.9762,579999.9833,2170000.076,2009999.99,2329999.924,3220000.029,3230000.019,4800000.191,6159999.847,7440000.057,16129999.16,12479999.54,30930000.31,14550000.19,18780000.69,38319999.69,43979999.54,30379999.16,25629999.16,26360000.61,23729999.54,21010000.23,23610000.61,49529998.78,37759998.32,36060001.37,46790000.92,46130001.07,38799999.24,33540000.92,40549999.24,44599998.47,30739999.77,27069999.69,29500000,31100000.38,35490001.68,29049999.24,27290000.92,33009998.32,38599998.47,40299999.24,49590000.15,57619998.93,93160003.66,100989997.9,109470001.2,92889999.39,101940002.4,91339996.34,100410003.7,186559997.6,129130004.9,132699996.9,130929992.7,130589996.3,
World,Net official development assistance and official aid received (current US$),4266510254,5263470215,5363790039,5829490234,5780260254,6319899902,6425359863,6505080078,5885640137,5952000000,6574020020,7489750000,7943260254,10592700195,14316839844,18382650391,17741070313,18543939453,24892791016,28217009766,33923820313,32628810547,29677349609,28472390625,29485240234,31429939453,36894898438,40696648438,43560320313,44908121094,59269590576,66716680176,63857170410,58381261230,64054621582,64730697754,59223170410,52805730957,56807050781,58195972168,55331960449,56575352051,66247742188,76607449707,86971649414,1.07103E+11,1.05564E+11,1.0672E+11,1.24806E+11,1.24591E+11,1.28557E+11,1.39476E+11,1.33545E+11,1.51136E+11,1.6137E+11,1.46691E+11,1.58645E+11,1.6483E+11,1.66255E+11,1.678E+11,
Samoa,Net official development assistance and official aid received (current US$),,29999.99933,90000.00358,170000.0018,209999.9934,230000.0042,419999.9869,779999.9714,1090000.033,509999.9905,920000.0167,1059999.943,2329999.924,2990000.01,5289999.962,11510000.23,9920000.076,17290000.92,15600000.38,26100000.38,21010000.23,21579999.92,21379999.16,23030000.69,16280000.69,17629999.16,22079999.92,33169998.17,28260000.23,27209999.08,35909999.85,42459999.08,45689998.63,48540000.92,44250000,38419998.17,32459999.08,28110000.61,32860000.61,24659999.85,28850000.38,40810001.37,38040000.92,33270000.46,30379999.16,43229999.54,48250000,39099998.47,40509998.32,67730003.36,124440002.4,88800003.05,117290000.9,113010002.1,93989997.86,93720001.22,88639999.39,136220001.2,128100006.1,123720001.2,
Kosovo,Net official development assistance and official aid received (current US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,782130004.9,527520019.5,583179992.7,566739990.2,568549987.8,579390014.6,437809997.6,370029998.8,392369995.1,345109985.4,345260009.8,
"Yemen, Rep.",Net official development assistance and official aid received (current US$),14689999.58,14880000.11,18079999.92,21579999.92,23329999.92,31540000.92,38580001.83,25120000.84,6199999.809,4760000.229,16860000.61,31850000.38,51099998.47,63599998.47,181690002.4,251380004.9,480760009.8,446859985.4,396920013.4,360850006.1,574320007.3,509779998.8,613349975.6,436609985.4,560099975.6,431149993.9,345820007.3,488700012.2,305350006.1,374279998.8,449829986.6,296350006.1,253770004.3,313739990.2,171699996.9,171789993.3,252270004.3,355399993.9,394239990.2,460829986.6,312799987.8,371829986.6,216500000,244059997.6,266519989,296000000,287809997.6,242899993.9,429119995.1,559299987.8,667080017.1,477549987.8,711820007.3,1039630005,1163439941,1778410034,2301110107,3234010010,7985339844,4396520020,
South Africa,Net official development assistance and official aid received (current US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,270450012.2,293079986.6,386170013.4,362339996.3,495589996.3,515640014.6,543270019.5,490010009.8,428880004.9,506959991.5,642150024.4,631609985.4,681229980.5,723239990.2,795119995.1,1114910034,1074180054,1036270020,1396969971,1065829956,1295339966,1077400024,1420270020,1180280029,1014809998,921140014.6,971479980.5,
Zambia,Net official development assistance and official aid received (current US$),920000.0167,910000.0262,5880000.114,5380000.114,20989999.77,10859999.66,29190000.53,61029998.78,30299999.24,20250000,13239999.77,21389999.39,21520000.46,44909999.85,57099998.47,86199996.95,61610000.61,107989997.9,183990005.5,276709991.5,317209991.5,230800003.1,315489990.2,214990005.5,235729995.7,319290008.5,451309997.6,422369995.1,474779998.8,366720001.2,474809997.6,877969970.7,1030780029,866919982.9,715130004.9,2030670044,608059997.6,609690002.4,348149993.9,623210022,794650024.4,570840026.9,810729980.5,770450012.2,1128449951,1169050049,1470270020,1022489990,1114699951,1270819946,919320007.3,1033469971,957140014.6,1145250000,997729980.5,797140014.6,966460022,1040489990,1000440002,976280029.3,
Zimbabwe,Net official development assistance and official aid received (current US$),,9999.999776,,10859999.66,4570000.172,3720000.029,400000.006,379999.9952,2099999.905,649999.9762,589999.9738,649999.9762,829999.9833,850000.0238,1580000.043,4030000.21,6269999.981,6690000.057,9220000.267,12489999.77,160639999.4,174669998.2,213380004.9,207449996.9,296799987.8,235300003.1,222940002.4,291179992.7,270160003.7,260910003.7,334260009.8,388679992.7,790179992.7,499309997.6,561380004.9,491500000,371760009.8,336640014.6,261339996.3,244630004.9,175639999.4,160210006.7,199130004.9,186919998.2,187300003.1,372940002.4,278239990.2,477459991.5,612750000,736549987.8,712530029.3,722580017.1,1001590027,827539978,760570007.3,788289978,654250000,725840026.9,794510009.8,974890014.6,
